2_time1(ch1),2_voltage1(ch1),3_time1(ch1),3_voltage1(ch1),4_time1(ch1),4_voltage1(ch1),5_time1(ch1),5_voltage1(ch1),6_time1(ch1),6_voltage1(ch1),7_time1(ch1),7_voltage1(ch1)
0.000000008,2.76,0.000000013,0.5,0.000000013,0.536,0.000000008,1.384,0.000000008,1.384,0.000000008,0.1752
0.0000000082,2.78,0.0000000131,0.5,0.0000000131,0.528,0.0000000082,1.376,0.0000000082,1.376,0.0000000082,0.1752
0.0000000084,2.78,0.0000000132,0.48,0.0000000132,0.52,0.0000000084,1.36,0.0000000084,1.36,0.0000000084,0.1752
0.0000000086,2.78,0.0000000133,0.48,0.0000000133,0.504,0.0000000086,1.352,0.0000000086,1.344,0.0000000086,0.1752
0.0000000088,2.78,0.0000000134,0.46,0.0000000134,0.496,0.0000000088,1.336,0.0000000088,1.336,0.0000000088,0.1752
0.000000009,2.78,0.0000000135,0.46,0.0000000135,0.488,0.000000009,1.312,0.000000009,1.32,0.000000009,0.1752
0.0000000092,2.78,0.0000000136,0.44,0.0000000136,0.48,0.0000000092,1.296,0.0000000092,1.304,0.0000000092,0.1752
0.0000000094,2.76,0.0000000137,0.44,0.0000000137,0.472,0.0000000094,1.28,0.0000000094,1.288,0.0000000094,0.1752
0.0000000096,2.76,0.0000000138,0.42,0.0000000138,0.464,0.0000000096,1.256,0.0000000096,1.272,0.0000000096,0.1752
0.0000000098,2.76,0.0000000139,0.42,0.0000000139,0.456,0.0000000098,1.24,0.0000000098,1.256,0.0000000098,0.1752
0.00000001,2.74,0.000000014,0.4,0.000000014,0.44,0.00000001,1.216,0.00000001,1.232,0.00000001,0.1752
0.0000000102,2.74,0.0000000141,0.38,0.0000000141,0.432,0.0000000102,1.2,0.0000000102,1.216,0.0000000102,0.1752
0.0000000104,2.72,0.0000000142,0.38,0.0000000142,0.424,0.0000000104,1.184,0.0000000104,1.192,0.0000000104,0.1752
0.0000000106,2.7,0.0000000143,0.38,0.0000000143,0.416,0.0000000106,1.16,0.0000000106,1.168,0.0000000106,0.1752
0.0000000108,2.68,0.0000000144,0.36,0.0000000144,0.408,0.0000000108,1.144,0.0000000108,1.152,0.0000000108,0.1752
0.000000011,2.68,0.0000000145,0.36,0.0000000145,0.4,0.000000011,1.12,0.000000011,1.128,0.000000011,0.1752
0.0000000112,2.66,0.0000000146,0.34,0.0000000146,0.392,0.0000000112,1.104,0.0000000112,1.104,0.0000000112,0.1752
0.0000000114,2.64,0.0000000147,0.34,0.0000000147,0.392,0.0000000114,1.08,0.0000000114,1.088,0.0000000114,0.1752
0.0000000116,2.62,0.0000000148,0.34,0.0000000148,0.384,0.0000000116,1.056,0.0000000116,1.064,0.0000000116,0.1752
0.0000000118,2.6,0.0000000149,0.32,0.0000000149,0.376,0.0000000118,1.04,0.0000000118,1.048,0.0000000118,0.1752
0.000000012,2.6,0.000000015,0.32,0.000000015,0.368,0.000000012,1.016,0.000000012,1.024,0.000000012,0.1752
0.0000000122,2.58,0.0000000151,0.32,0.0000000151,0.36,0.0000000122,0.992,0.0000000122,1.008,0.0000000122,0.1752
0.0000000124,2.54,0.0000000152,0.3,0.0000000152,0.352,0.0000000124,0.968,0.0000000124,0.992,0.0000000124,0.1752
0.0000000126,2.52,0.0000000153,0.3,0.0000000153,0.344,0.0000000126,0.944,0.0000000126,0.968,0.0000000126,0.1752
0.0000000128,2.5,0.0000000154,0.3,0.0000000154,0.336,0.0000000128,0.928,0.0000000128,0.952,0.0000000128,0.1752
0.000000013,2.46,0.0000000155,0.3,0.0000000155,0.328,0.000000013,0.904,0.000000013,0.928,0.000000013,0.1752
0.0000000132,2.44,0.0000000156,0.28,0.0000000156,0.32,0.0000000132,0.88,0.0000000132,0.904,0.0000000132,0.1752
0.0000000134,2.4,0.0000000157,0.28,0.0000000157,0.312,0.0000000134,0.856,0.0000000134,0.88,0.0000000134,0.1752
0.0000000136,2.38,0.0000000158,0.28,0.0000000158,0.312,0.0000000136,0.832,0.0000000136,0.864,0.0000000136,0.1752
0.0000000138,2.34,0.0000000159,0.26,0.0000000159,0.304,0.0000000138,0.816,0.0000000138,0.84,0.0000000138,0.1752
0.000000014,2.3,0.000000016,0.26,0.000000016,0.296,0.000000014,0.792,0.000000014,0.816,0.000000014,0.1752
0.0000000142,2.28,0.0000000161,0.26,0.0000000161,0.288,0.0000000142,0.768,0.0000000142,0.792,0.0000000142,0.1752
0.0000000144,2.24,0.0000000162,0.24,0.0000000162,0.288,0.0000000144,0.744,0.0000000144,0.768,0.0000000144,0.1752
0.0000000146,2.2,0.0000000163,0.24,0.0000000163,0.28,0.0000000146,0.72,0.0000000146,0.744,0.0000000146,0.1752
0.0000000148,2.14,0.0000000164,0.24,0.0000000164,0.272,0.0000000148,0.704,0.0000000148,0.72,0.0000000148,0.1752
0.000000015,2.1,0.0000000165,0.24,0.0000000165,0.272,0.000000015,0.68,0.000000015,0.696,0.000000015,0.1752
0.0000000152,2.06,0.0000000166,0.22,0.0000000166,0.264,0.0000000152,0.656,0.0000000152,0.672,0.0000000152,0.1752
0.0000000154,2,0.0000000167,0.22,0.0000000167,0.256,0.0000000154,0.632,0.0000000154,0.648,0.0000000154,0.1752
0.0000000156,1.96,0.0000000168,0.22,0.0000000168,0.256,0.0000000156,0.608,0.0000000156,0.624,0.0000000156,0.1752
0.0000000158,1.92,0.0000000169,0.22,0.0000000169,0.248,0.0000000158,0.592,0.0000000158,0.608,0.0000000158,0.1752
0.000000016,1.86,0.000000017,0.22,0.000000017,0.24,0.000000016,0.568,0.000000016,0.584,0.000000016,0.1752
0.0000000162,1.82,0.0000000171,0.22,0.0000000171,0.24,0.0000000162,0.552,0.0000000162,0.56,0.0000000162,0.1752
0.0000000164,1.76,0.0000000172,0.22,0.0000000172,0.232,0.0000000164,0.528,0.0000000164,0.544,0.0000000164,0.1752
0.0000000166,1.72,0.0000000173,0.22,0.0000000173,0.232,0.0000000166,0.512,0.0000000166,0.52,0.0000000166,0.1752
0.0000000168,1.66,0.0000000174,0.22,0.0000000174,0.224,0.0000000168,0.496,0.0000000168,0.504,0.0000000168,0.1752
0.000000017,1.62,0.0000000175,0.22,0.0000000175,0.216,0.000000017,0.472,0.000000017,0.48,0.000000017,0.1752
0.0000000172,1.58,0.0000000176,0.2,0.0000000176,0.216,0.0000000172,0.456,0.0000000172,0.464,0.0000000172,0.1752
0.0000000174,1.52,0.0000000177,0.2,0.0000000177,0.208,0.0000000174,0.44,0.0000000174,0.44,0.0000000174,0.1752
0.0000000176,1.48,0.0000000178,0.2,0.0000000178,0.208,0.0000000176,0.424,0.0000000176,0.424,0.0000000176,0.1752
0.0000000178,1.42,0.0000000179,0.2,0.0000000179,0.2,0.0000000178,0.408,0.0000000178,0.408,0.0000000178,0.1752
0.000000018,1.38,0.000000018,0.2,0.000000018,0.192,0.000000018,0.384,0.000000018,0.392,0.000000018,0.1752
0.0000000182,1.34,0.0000000181,0.18,0.0000000181,0.192,0.0000000182,0.368,0.0000000182,0.376,0.0000000182,0.1752
0.0000000184,1.28,0.0000000182,0.18,0.0000000182,0.184,0.0000000184,0.352,0.0000000184,0.36,0.0000000184,0.1752
0.0000000186,1.24,0.0000000183,0.18,0.0000000183,0.184,0.0000000186,0.336,0.0000000186,0.344,0.0000000186,0.1752
0.0000000188,1.18,0.0000000184,0.18,0.0000000184,0.176,0.0000000188,0.328,0.0000000188,0.336,0.0000000188,0.1752
0.000000019,1.14,0.0000000185,0.18,0.0000000185,0.168,0.000000019,0.312,0.000000019,0.32,0.000000019,0.1752
0.0000000192,1.1,0.0000000186,0.16,0.0000000186,0.168,0.0000000192,0.304,0.0000000192,0.304,0.0000000192,0.1752
0.0000000194,1.04,0.0000000187,0.16,0.0000000187,0.16,0.0000000194,0.288,0.0000000194,0.288,0.0000000194,0.1752
0.0000000196,1,0.0000000188,0.16,0.0000000188,0.16,0.0000000196,0.28,0.0000000196,0.272,0.0000000196,0.1752
0.0000000198,0.96,0.0000000189,0.16,0.0000000189,0.152,0.0000000198,0.272,0.0000000198,0.264,0.0000000198,0.1752
0.00000002,0.92,0.000000019,0.16,0.000000019,0.152,0.00000002,0.256,0.00000002,0.248,0.00000002,0.1752
0.0000000202,0.9,0.0000000191,0.14,0.0000000191,0.144,0.0000000202,0.248,0.0000000202,0.24,0.0000000202,0.1752
0.0000000204,0.86,0.0000000192,0.14,0.0000000192,0.144,0.0000000204,0.232,0.0000000204,0.232,0.0000000204,0.1752
0.0000000206,0.82,0.0000000193,0.14,0.0000000193,0.136,0.0000000206,0.224,0.0000000206,0.224,0.0000000206,0.1752
0.0000000208,0.78,0.0000000194,0.14,0.0000000194,0.136,0.0000000208,0.216,0.0000000208,0.216,0.0000000208,0.1752
0.000000021,0.74,0.0000000195,0.14,0.0000000195,0.128,0.000000021,0.2,0.000000021,0.208,0.000000021,0.1752
0.0000000212,0.72,0.0000000196,0.12,0.0000000196,0.128,0.0000000212,0.192,0.0000000212,0.2,0.0000000212,0.1752
0.0000000214,0.68,0.0000000197,0.12,0.0000000197,0.12,0.0000000214,0.184,0.0000000214,0.192,0.0000000214,0.1752
0.0000000216,0.64,0.0000000198,0.12,0.0000000198,0.12,0.0000000216,0.176,0.0000000216,0.184,0.0000000216,0.1752
0.0000000218,0.62,0.0000000199,0.12,0.0000000199,0.112,0.0000000218,0.168,0.0000000218,0.176,0.0000000218,0.1752
0.000000022,0.58,0.00000002,0.12,0.00000002,0.112,0.000000022,0.16,0.000000022,0.168,0.000000022,0.1752
0.0000000222,0.56,0.0000000201,0.1,0.0000000201,0.104,0.0000000222,0.152,0.0000000222,0.16,0.0000000222,0.1752
0.0000000224,0.52,0.0000000202,0.1,0.0000000202,0.104,0.0000000224,0.144,0.0000000224,0.152,0.0000000224,0.1752
0.0000000226,0.5,0.0000000203,0.1,0.0000000203,0.096,0.0000000226,0.136,0.0000000226,0.144,0.0000000226,0.1752
0.0000000228,0.48,0.0000000204,0.1,0.0000000204,0.096,0.0000000228,0.136,0.0000000228,0.144,0.0000000228,0.1752
0.000000023,0.46,0.0000000205,0.1,0.0000000205,0.096,0.000000023,0.128,0.000000023,0.136,0.000000023,0.1752
0.0000000232,0.46,0.0000000206,0.08,0.0000000206,0.088,0.0000000232,0.12,0.0000000232,0.128,0.0000000232,0.1752
0.0000000234,0.44,0.0000000207,0.08,0.0000000207,0.088,0.0000000234,0.12,0.0000000234,0.12,0.0000000234,0.1752
0.0000000236,0.42,0.0000000208,0.08,0.0000000208,0.088,0.0000000236,0.112,0.0000000236,0.112,0.0000000236,0.1752
0.0000000238,0.4,0.0000000209,0.08,0.0000000209,0.08,0.0000000238,0.112,0.0000000238,0.112,0.0000000238,0.1752
0.000000024,0.38,0.000000021,0.08,0.000000021,0.08,0.000000024,0.104,0.000000024,0.104,0.000000024,0.1752
0.0000000242,0.38,0.0000000211,0.06,0.0000000211,0.08,0.0000000242,0.096,0.0000000242,0.096,0.0000000242,0.1752
0.0000000244,0.36,0.0000000212,0.06,0.0000000212,0.08,0.0000000244,0.096,0.0000000244,0.096,0.0000000244,0.1752
0.0000000246,0.34,0.0000000213,0.06,0.0000000213,0.08,0.0000000246,0.088,0.0000000246,0.088,0.0000000246,0.1752
0.0000000248,0.32,0.0000000214,0.06,0.0000000214,0.072,0.0000000248,0.088,0.0000000248,0.088,0.0000000248,0.1752
0.000000025,0.3,0.0000000215,0.06,0.0000000215,0.072,0.000000025,0.08,0.000000025,0.08,0.000000025,0.1752
0.0000000252,0.3,0.0000000216,0.04,0.0000000216,0.072,0.0000000252,0.08,0.0000000252,0.072,0.0000000252,0.1752
0.0000000254,0.28,0.0000000217,0.04,0.0000000217,0.072,0.0000000254,0.072,0.0000000254,0.072,0.0000000254,0.1752
0.0000000256,0.26,0.0000000218,0.04,0.0000000218,0.072,0.0000000256,0.072,0.0000000256,0.064,0.0000000256,0.1752
0.0000000258,0.24,0.0000000219,0.04,0.0000000219,0.064,0.0000000258,0.072,0.0000000258,0.064,0.0000000258,0.1752
0.000000026,0.22,0.000000022,0.04,0.000000022,0.064,0.000000026,0.064,0.000000026,0.056,0.000000026,0.1752
0.0000000262,0.22,0.0000000221,0.04,0.0000000221,0.064,0.0000000262,0.064,0.0000000262,0.056,0.0000000262,0.1752
0.0000000264,0.2,0.0000000222,0.04,0.0000000222,0.056,0.0000000264,0.064,0.0000000264,0.048,0.0000000264,0.1752
0.0000000266,0.2,0.0000000223,0.04,0.0000000223,0.056,0.0000000266,0.056,0.0000000266,0.048,0.0000000266,0.1752
0.0000000268,0.2,0.0000000224,0.04,0.0000000224,0.056,0.0000000268,0.056,0.0000000268,0.048,0.0000000268,0.1752
0.000000027,0.2,0.0000000225,0.04,0.0000000225,0.048,0.000000027,0.048,0.000000027,0.04,0.000000027,0.1752
0.0000000272,0.2,0.0000000226,0.04,0.0000000226,0.048,0.0000000272,0.04,0.0000000272,0.04,0.0000000272,0.1752
0.0000000274,0.18,0.0000000227,0.04,0.0000000227,0.048,0.0000000274,0.04,0.0000000274,0.04,0.0000000274,0.1752
0.0000000276,0.18,0.0000000228,0.04,0.0000000228,0.048,0.0000000276,0.032,0.0000000276,0.032,0.0000000276,0.1752
0.0000000278,0.16,0.0000000229,0.04,0.0000000229,0.048,0.0000000278,0.032,0.0000000278,0.032,0.0000000278,0.1752
0.000000028,0.14,0.000000023,0.04,0.000000023,0.048,0.000000028,0.024,0.000000028,0.024,0.000000028,0.1752
0.0000000282,0.14,0.0000000231,0.04,0.0000000231,0.04,0.0000000282,0.024,0.0000000282,0.016,0.0000000282,0.1752
0.0000000284,0.12,0.0000000232,0.04,0.0000000232,0.04,0.0000000284,0.016,0.0000000284,0.016,0.0000000284,0.1752
0.0000000286,0.1,0.0000000233,0.04,0.0000000233,0.048,0.0000000286,0.016,0.0000000286,0.008,0.0000000286,0.1752
0.0000000288,0.08,0.0000000234,0.04,0.0000000234,0.048,0.0000000288,0.016,0.0000000288,0.008,0.0000000288,0.1752
0.000000029,0.06,0.0000000235,0.04,0.0000000235,0.048,0.000000029,0.008,0.000000029,0,0.000000029,0.1752
0.0000000292,0.06,0.0000000236,0.04,0.0000000236,0.048,0.0000000292,0.008,0.0000000292,0,0.0000000292,0.1752
0.0000000294,0.04,0.0000000237,0.04,0.0000000237,0.048,0.0000000294,0,0.0000000294,0,0.0000000294,0.1752
0.0000000296,0.04,0.0000000238,0.04,0.0000000238,0.048,0.0000000296,0,0.0000000296,0,0.0000000296,0.1752
0.0000000298,0.04,0.0000000239,0.04,0.0000000239,0.048,0.0000000298,0,0.0000000298,0,0.0000000298,0.1752
0.00000003,0.04,0.000000024,0.04,0.000000024,0.048,0.00000003,-0.008,0.00000003,0,0.00000003,0.1752
0.0000000302,0.04,0.0000000241,0.04,0.0000000241,0.048,0.0000000302,-0.008,0.0000000302,0,0.0000000302,0.1752
0.0000000304,0.04,0.0000000242,0.04,0.0000000242,0.04,0.0000000304,-0.008,0.0000000304,0,0.0000000304,0.1752
0.0000000306,0.04,0.0000000243,0.04,0.0000000243,0.04,0.0000000306,-0.008,0.0000000306,0,0.0000000306,0.1752
0.0000000308,0.04,0.0000000244,0.04,0.0000000244,0.04,0.0000000308,-0.008,0.0000000308,0,0.0000000308,0.1752
0.000000031,0.04,0.0000000245,0.04,0.0000000245,0.04,0.000000031,-0.008,0.000000031,-0.008,0.000000031,0.1752
0.0000000312,0.04,0.0000000246,0.04,0.0000000246,0.04,0.0000000312,-0.008,0.0000000312,-0.008,0.0000000312,0.1752
0.0000000314,0.04,0.0000000247,0.02,0.0000000247,0.04,0.0000000314,-0.008,0.0000000314,-0.008,0.0000000314,0.1752
0.0000000316,0.04,0.0000000248,0.02,0.0000000248,0.04,0.0000000316,-0.008,0.0000000316,-0.008,0.0000000316,0.1752
0.0000000318,0.04,0.0000000249,0.02,0.0000000249,0.032,0.0000000318,0,0.0000000318,-0.008,0.0000000318,0.1752
0.000000032,0.04,0.000000025,0.02,0.000000025,0.032,0.000000032,0,0.000000032,-0.008,0.000000032,0.1752
0.0000000322,0.04,0.0000000251,0.02,0.0000000251,0.032,0.0000000322,0,0.0000000322,-0.008,0.0000000322,0.1752
0.0000000324,0.02,0.0000000252,0.02,0.0000000252,0.024,0.0000000324,0,0.0000000324,-0.008,0.0000000324,0.1752
0.0000000326,0.02,0.0000000253,0.02,0.0000000253,0.024,0.0000000326,0,0.0000000326,-0.008,0.0000000326,0.1752
0.0000000328,0,0.0000000254,0.02,0.0000000254,0.016,0.0000000328,0,0.0000000328,-0.008,0.0000000328,0.1752
0.000000033,0,0.0000000255,0.02,0.0000000255,0.016,0.000000033,-0.008,0.000000033,-0.008,0.000000033,0.1752
0.0000000332,0,0.0000000256,0,0.0000000256,0.008,0.0000000332,-0.008,0.0000000332,-0.016,0.0000000332,0.1752
0.0000000334,0,0.0000000257,0,0.0000000257,0.008,0.0000000334,-0.008,0.0000000334,-0.016,0.0000000334,0.1752
0.0000000336,0,0.0000000258,0,0.0000000258,0.008,0.0000000336,-0.008,0.0000000336,-0.016,0.0000000336,0.1752
0.0000000338,0,0.0000000259,0,0.0000000259,0,0.0000000338,-0.008,0.0000000338,-0.008,0.0000000338,0.1752
0.000000034,0,0.000000026,0,0.000000026,0,0.000000034,-0.016,0.000000034,-0.008,0.000000034,0.1752
0.0000000342,0.02,0.0000000261,0,0.0000000261,0,0.0000000342,-0.016,0.0000000342,0,0.0000000342,0.1752
0.0000000344,0.02,0.0000000262,0,0.0000000262,-0.008,0.0000000344,-0.016,0.0000000344,0,0.0000000344,0.1752
0.0000000346,0.02,0.0000000263,0,0.0000000263,-0.008,0.0000000346,-0.016,0.0000000346,0.008,0.0000000346,0.1744
0.0000000348,0.02,0.0000000264,0,0.0000000264,-0.008,0.0000000348,-0.008,0.0000000348,0.016,0.0000000348,0.1728
0.000000035,0.02,0.0000000265,0,0.0000000265,-0.016,0.000000035,-0.008,0.000000035,0.016,0.000000035,0.1696
0.0000000352,0.02,0.0000000266,0,0.0000000266,-0.016,0.0000000352,-0.008,0.0000000352,0.016,0.0000000352,0.1664
0.0000000354,0,0.0000000267,0,0.0000000267,-0.016,0.0000000354,0,0.0000000354,0.016,0.0000000354,0.1632
0.0000000356,0,0.0000000268,0,0.0000000268,-0.016,0.0000000356,0,0.0000000356,0.016,0.0000000356,0.1576
0.0000000358,0,0.0000000269,0,0.0000000269,-0.016,0.0000000358,0.008,0.0000000358,0.016,0.0000000358,0.1528
0.000000036,0,0.000000027,0,0.000000027,-0.024,0.000000036,0.008,0.000000036,0.016,0.000000036,0.1464
0.0000000362,0,0.0000000271,0,0.0000000271,-0.024,0.0000000362,0.008,0.0000000362,0.016,0.0000000362,0.1408
0.0000000364,0,0.0000000272,0,0.0000000272,-0.024,0.0000000364,0.008,0.0000000364,0.016,0.0000000364,0.1352
0.0000000366,0,0.0000000273,0,0.0000000273,-0.024,0.0000000366,0.016,0.0000000366,0.016,0.0000000366,0.1296
0.0000000368,0,0.0000000274,0,0.0000000274,-0.024,0.0000000368,0.016,0.0000000368,0.016,0.0000000368,0.1248
0.000000037,0.02,0.0000000275,0.02,0.0000000275,-0.024,0.000000037,0.016,0.000000037,0.016,0.000000037,0.1192
0.0000000372,0.02,0.0000000276,0.02,0.0000000276,-0.024,0.0000000372,0.016,0.0000000372,0.016,0.0000000372,0.1144
0.0000000374,0,0.0000000277,0.02,0.0000000277,-0.016,0.0000000374,0.016,0.0000000374,0.016,0.0000000374,0.1104
0.0000000376,0,0.0000000278,0.02,0.0000000278,-0.016,0.0000000376,0.016,0.0000000376,0.024,0.0000000376,0.1056
0.0000000378,-0.02,0.0000000279,0.02,0.0000000279,-0.016,0.0000000378,0.016,0.0000000378,0.024,0.0000000378,0.1016
0.000000038,-0.02,0.000000028,0.02,0.000000028,-0.016,0.000000038,0.016,0.000000038,0.016,0.000000038,0.0968
0.0000000382,-0.02,0.0000000281,0.02,0.0000000281,-0.016,0.0000000382,0.016,0.0000000382,0.016,0.0000000382,0.0928
0.0000000384,-0.04,0.0000000282,0.02,0.0000000282,-0.016,0.0000000384,0.016,0.0000000384,0.016,0.0000000384,0.0896
0.0000000386,-0.04,0.0000000283,0.02,0.0000000283,-0.016,0.0000000386,0.016,0.0000000386,0.008,0.0000000386,0.0856
0.0000000388,-0.04,0.0000000284,0.04,0.0000000284,-0.016,0.0000000388,0.016,0.0000000388,0.008,0.0000000388,0.0824
0.000000039,-0.04,0.0000000285,0.04,0.0000000285,-0.016,0.000000039,0.008,0.000000039,0,0.000000039,0.0792
0.0000000392,-0.02,0.0000000286,0.04,0.0000000286,-0.016,0.0000000392,0.008,0.0000000392,0,0.0000000392,0.076
0.0000000394,-0.02,0.0000000287,0.04,0.0000000287,-0.016,0.0000000394,0.008,0.0000000394,-0.008,0.0000000394,0.0736
0.0000000396,-0.02,0.0000000288,0.04,0.0000000288,-0.008,0.0000000396,0.008,0.0000000396,-0.008,0.0000000396,0.0704
0.0000000398,-0.02,0.0000000289,0.04,0.0000000289,-0.008,0.0000000398,0.008,0.0000000398,-0.008,0.0000000398,0.0672
0.00000004,-0.02,0.000000029,0.04,0.000000029,-0.008,0.00000004,0,0.00000004,-0.016,0.00000004,0.064
0.0000000402,0,0.0000000291,0.04,0.0000000291,-0.008,0.0000000402,0,0.0000000402,-0.016,0.0000000402,0.0608
0.0000000404,0,0.0000000292,0.04,0.0000000292,0,0.0000000404,0,0.0000000404,-0.016,0.0000000404,0.0584
0.0000000406,0,0.0000000293,0.04,0.0000000293,0,0.0000000406,0,0.0000000406,-0.016,0.0000000406,0.0552
0.0000000408,0,0.0000000294,0.04,0.0000000294,0,0.0000000408,0,0.0000000408,-0.008,0.0000000408,0.0528
0.000000041,0,0.0000000295,0.04,0.0000000295,0,0.000000041,-0.008,0.000000041,-0.008,0.000000041,0.0496
0.0000000412,0,0.0000000296,0.02,0.0000000296,0,0.0000000412,-0.008,0.0000000412,-0.008,0.0000000412,0.0472
0.0000000414,0,0.0000000297,0.02,0.0000000297,0.008,0.0000000414,-0.016,0.0000000414,-0.008,0.0000000414,0.0448
0.0000000416,0,0.0000000298,0.02,0.0000000298,0.008,0.0000000416,-0.016,0.0000000416,-0.008,0.0000000416,0.0416
0.0000000418,0,0.0000000299,0.02,0.0000000299,0.008,0.0000000418,-0.016,0.0000000418,0,0.0000000418,0.0392
0.000000042,0,0.00000003,0.02,0.00000003,0.008,0.000000042,-0.016,0.000000042,0,0.000000042,0.0368
0.0000000422,0.02,0.0000000301,0,0.0000000301,0,0.0000000422,-0.016,0.0000000422,0,0.0000000422,0.0344
0.0000000424,0.02,0.0000000302,0,0.0000000302,0,0.0000000424,-0.016,0.0000000424,0,0.0000000424,0.0328
0.0000000426,0.02,0.0000000303,0,0.0000000303,0,0.0000000426,-0.016,0.0000000426,0,0.0000000426,0.0304
0.0000000428,0.02,0.0000000304,0,0.0000000304,0,0.0000000428,-0.008,0.0000000428,0,0.0000000428,0.028
0.000000043,0.02,0.0000000305,0,0.0000000305,0,0.000000043,-0.008,0.000000043,0,0.000000043,0.0264
0.0000000432,0.02,0.0000000306,0,0.0000000306,0,0.0000000432,0,0.0000000432,0,0.0000000432,0.0248
0.0000000434,0.02,0.0000000307,-0.02,0.0000000307,0,0.0000000434,0,0.0000000434,0,0.0000000434,0.0232
0.0000000436,0.02,0.0000000308,-0.02,0.0000000308,0,0.0000000436,0,0.0000000436,0,0.0000000436,0.0216
0.0000000438,0.04,0.0000000309,-0.02,0.0000000309,0,0.0000000438,0.008,0.0000000438,0.008,0.0000000438,0.02
0.000000044,0.04,0.000000031,-0.02,0.000000031,0,0.000000044,0,0.000000044,0.008,0.000000044,0.0192
0.0000000442,0.06,0.0000000311,-0.02,0.0000000311,0,0.0000000442,0,0.0000000442,0.008,0.0000000442,0.0176
0.0000000444,0.06,0.0000000312,-0.02,0.0000000312,-0.008,0.0000000444,0,0.0000000444,0.008,0.0000000444,0.0168
0.0000000446,0.06,0.0000000313,-0.02,0.0000000313,-0.008,0.0000000446,0,0.0000000446,0.008,0.0000000446,0.0152
0.0000000448,0.06,0.0000000314,0,0.0000000314,-0.008,0.0000000448,0,0.0000000448,0.008,0.0000000448,0.0136
0.000000045,0.06,0.0000000315,0,0.0000000315,0,0.000000045,0,0.000000045,0.008,0.000000045,0.012
0.0000000452,0.06,0.0000000316,0,0.0000000316,0,0.0000000452,0,0.0000000452,0.008,0.0000000452,0.0104
0.0000000454,0.04,0.0000000317,0,0.0000000317,0,0.0000000454,0.008,0.0000000454,0.008,0.0000000454,0.0088
0.0000000456,0.04,0.0000000318,0,0.0000000318,0,0.0000000456,0.008,0.0000000456,0.008,0.0000000456,0.0072
0.0000000458,0.04,0.0000000319,0,0.0000000319,0,0.0000000458,0.016,0.0000000458,0.016,0.0000000458,0.0056
0.000000046,0.04,0.000000032,0,0.000000032,0,0.000000046,0.016,0.000000046,0.016,0.000000046,0.004
0.0000000462,0.04,0.0000000321,0,0.0000000321,0,0.0000000462,0.024,0.0000000462,0.016,0.0000000462,0.0032
0.0000000464,0.04,0.0000000322,0,0.0000000322,0,0.0000000464,0.024,0.0000000464,0.016,0.0000000464,0.0024
0.0000000466,0.04,0.0000000323,0,0.0000000323,0,0.0000000466,0.024,0.0000000466,0.024,0.0000000466,0.0016
0.0000000468,0.04,0.0000000324,0.02,0.0000000324,0,0.0000000468,0.032,0.0000000468,0.024,0.0000000468,0.0016
0.000000047,0.04,0.0000000325,0.02,0.0000000325,0,0.000000047,0.032,0.000000047,0.016,0.000000047,0.0016
0.0000000472,0.06,0.0000000326,0.02,0.0000000326,0,0.0000000472,0.032,0.0000000472,0.016,0.0000000472,0.0016
0.0000000474,0.06,0.0000000327,0.02,0.0000000327,0.008,0.0000000474,0.032,0.0000000474,0.016,0.0000000474,0.0024
0.0000000476,0.04,0.0000000328,0.02,0.0000000328,0.008,0.0000000476,0.032,0.0000000476,0.008,0.0000000476,0.0016
0.0000000478,0.04,0.0000000329,0.02,0.0000000329,0.008,0.0000000478,0.032,0.0000000478,0.008,0.0000000478,0.0016
0.000000048,0.04,0.000000033,0.02,0.000000033,0.008,0.000000048,0.024,0.000000048,0,0.000000048,0.0008
0.0000000482,0.04,0.0000000331,0.02,0.0000000331,0.008,0.0000000482,0.024,0.0000000482,0,0.0000000482,0
0.0000000484,0.02,0.0000000332,0.02,0.0000000332,0.008,0.0000000484,0.016,0.0000000484,0,0.0000000484,0
0.0000000486,0.02,0.0000000333,0.02,0.0000000333,0.008,0.0000000486,0.016,0.0000000486,0,0.0000000486,-0.0008
0.0000000488,0.02,0.0000000334,0.02,0.0000000334,0.008,0.0000000488,0.016,0.0000000488,0,0.0000000488,-0.0016
